,in_amount_mmol,p_amount_mmol,sol_amount_ml,TOP_amount_mmol,acid_amount_mmol,amine_amount_mmol,thiol_amount_mmol,zinc_amount_mmol,other_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium chloride,x0_indium iodide,x0_indium laurate,x0_indium myristate,x0_indium oxalate,x0_indium stearate,x0_indium trifluoroacetate,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_None,x2_dimethylformamide,x2_octadecene,x2_toluene,x3_None,x3_trioctylphosphine,x4_None,x4_lauric acid,x4_myristic acid,x4_oleic acid,x4_palmitic acid,x4_stearic acid,x5_None,x5_dioctylamine,x5_dodecylamine,x5_hexadecylamine,x5_octylamine,x5_oleylamine,x6_None,x6_dodecanethiol,x7_None,x7_zinc acetate,x7_zinc bromide,x7_zinc chloride,x7_zinc iodide,x7_zinc octanoate,x7_zinc oleate,x7_zinc stearate,x7_zinc undecylenate,x8_None,x8_copper bromide,x8_dioctyl ether,x8_oleic acid,x8_trioctylphosphine oxide,x8_zinc iodide,emission_nm
0,-0.561681908838792,-0.6134461675660519,-0.3869934326293637,-0.3250529341283156,-0.2905696474632029,-0.43060417409477203,0.10155204606657268,-0.6086884697933646,-0.19621147357991592,-0.5214501764525724,1.3576833919514235,-0.29178646124259583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,481
1,7.724305611148263,7.876585943258457,3.8705054541930894,-0.3250529341283156,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,3.9987703921508237,-1.504118447092092,-0.20651159876874495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,550
2,-0.26874295611197685,1.1906856559841559,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.4791513654902165,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.8515848396325151,-0.6864607787939448,-0.3012614459619126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,592
3,-0.3942882215663262,-0.4625964898826521,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.1699824097613341,-0.2836453700480133,0.9025034972224516,-0.19621147357991592,-0.8895161436184539,-1.0952896129430185,-0.29178646124259583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,482
4,-0.3942882215663262,-0.3481326641027859,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.1699824097613341,-0.2836453700480133,0.9025034972224516,-0.19621147357991592,-0.8895161436184539,-1.7085328641666289,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,529
5,-0.3942882215663262,-0.3481326641027859,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.1699824097613341,-0.2836453700480133,0.9025034972224516,-0.19621147357991592,-0.8895161436184539,-1.0952896129430185,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,555
6,-0.3942882215663262,-0.3481326641027859,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,-0.3122619900837166,-0.2836453700480133,0.9025034972224516,-0.19621147357991592,-0.9486184079686373,-1.0952896129430185,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,595
7,-0.3942882215663262,-0.3481326641027859,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,-0.3122619900837166,-0.2836453700480133,0.9025034972224516,-0.19621147357991592,-0.9486184079686373,-0.48204636171940796,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,635
8,-0.26874295611197685,0.7707322819308722,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.6640610280074907,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.8289252961176593,-1.2997040300175553,-0.31073643068122936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,518
9,-0.26874295611197685,0.7707322819308722,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.6640610280074907,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.8289252961176593,-1.2997040300175553,-0.31073643068122936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,628
10,-0.26874295611197685,0.7737644362561666,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,1.8178973221152808,-0.2836453700480133,1.7077371730775948,0.2025304819270288,-0.6873996313910541,-0.6864607787939448,-0.26336150708464556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,422
11,-0.26874295611197685,0.7737644362561666,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,1.8178973221152808,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.6873996313910541,-0.6864607787939448,-0.26336150708464556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,625
12,-0.22689453429386044,1.3953560729415324,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.4791513654902165,-0.2836453700480133,0.9355952921206082,0.24683514365002265,-0.8515848396325151,-1.0952896129430185,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,560
13,0.1915896838873039,0.06878855562520321,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,-0.43060417409477203,3.568328791097847,1.4871252070898842,-0.19621147357991592,-0.9565575181052289,1.3576833919514235,-0.29178646124259583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,480
14,-0.4528760121116892,-0.08281916063952009,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.6788538010088725,-0.2836453700480133,0.49437136014518757,-0.19621147357991592,-0.827105916711357,-1.0952896129430185,-0.3012614459619126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,618
15,-0.26874295611197685,0.5236117044193733,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,4.4510109163612634,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.3645424858363205,-1.7085328641666289,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502
16,-0.26874295611197685,0.5236117044193733,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,1.7883117761125171,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.6910383902036585,-1.0952896129430185,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,507
17,-0.26874295611197685,0.5236117044193733,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,1.7883117761125171,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.6910383902036585,-1.0952896129430185,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,531
18,-0.26874295611197685,0.5236117044193733,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,4.4510109163612634,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.3645424858363205,-1.7085328641666289,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,538
19,-0.26874295611197685,0.5236117044193733,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,4.4510109163612634,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.3645424858363205,-1.7085328641666289,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,606
20,-0.26874295611197685,0.5236117044193733,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,1.7883117761125171,-0.2836453700480133,1.7077371730775948,-0.19621147357991592,-0.6910383902036585,-1.0952896129430185,-0.29178646124259583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,607
21,-0.3942882215663262,-0.18894456202482643,-0.8023591776852127,-0.3250529341283156,-0.2905696474632029,0.4569622059881436,-0.2836453700480133,0.08623922306792321,-0.19621147357991592,-0.8542863423873276,-1.0952896129430185,-0.3183164184566828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,530
22,-0.059500847021394736,-0.42393652223514766,1.2744695475940324,-0.3250529341283156,0.7290194363258337,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,1.2421349280564464,0.744440140727813,-0.14966169045284436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,591
23,-0.3942882215663262,-0.5755442384998709,-0.5946763051572882,0.05234920703298673,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.6875098968096178,-0.48204636171940796,-0.3012614459619126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,612
24,-0.22689453429386044,-0.31023073503660514,0.9629452388021457,-0.3250529341283156,0.4377082695289661,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,2.4620682297997156,0.961013243428102,0.33561130657873933,-0.09281178213694376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,618
25,-0.3942882215663262,-0.5755442384998709,-0.5946763051572882,0.05234920703298673,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.6875098968096178,-0.48204636171940796,-0.3012614459619126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,641
26,-0.3105913779300933,-0.5376423094336902,-0.46487450982733536,-0.3250529341283156,0.5348119917945886,-0.20575402447376676,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.5909173901477508,-1.0952896129430185,-0.31073643068122936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,588
27,0.1915896838873039,-0.31098877361792876,3.091694682213372,-0.3250529341283156,1.165986186521135,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,3.171779752922511,0.744440140727813,-0.14966169045284436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,630
28,-0.5533122244751686,-0.6134461675660519,-0.4389141507613448,-0.3250529341283156,-0.1449140640647691,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.5772444782458427,0.744440140727813,-0.09281178213694376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,590
29,-0.22689453429386044,-0.4997403803675093,1.482152420121957,-0.3250529341283156,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,1.4626657651839967,0.23340409804147091,-0.3154739230408878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,552
30,-0.22689453429386044,-0.4997403803675093,1.482152420121957,-0.3250529341283156,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,1.4626657651839967,0.23340409804147091,-0.31073643068122936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,562
31,-0.3942882215663262,-0.5755442384998709,-0.5946763051572882,0.05234920703298673,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.6875098968096178,-0.48204636171940796,-0.31073643068122936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,572
32,-0.22689453429386044,-0.4997403803675093,1.482152420121957,-0.3250529341283156,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,1.4626657651839967,0.23340409804147091,-0.305998938321571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,575
33,-0.3942882215663262,-0.5755442384998709,-0.5946763051572882,0.05234920703298673,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.6875098968096178,-0.48204636171940796,-0.3069464367935027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,581
34,-0.3942882215663262,-0.5755442384998709,-0.5946763051572882,0.05234920703298673,-0.2905696474632029,-0.43060417409477203,-0.2836453700480133,-0.7189944527872196,-0.19621147357991592,-0.6875098968096178,-0.48204636171940796,-0.31073643068122936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,582
